update_step,global_step,train_loss, val_loss,lr,tokens_seen,training_time,wall_clock_time
33000,33000,3.23437500,3.21943951,0.01161419181,3300614056,4645.850388,4866.319172
33200,33200,3.20312500,3.21943951,0.01160753576,3320604204,4674.022396,4894.771038
33400,33400,3.28125000,3.21943951,0.01160082495,3340667984,4702.189732,4923.217005
33600,33600,3.32812500,3.21943951,0.01159405945,3360706128,4730.342468,4951.644680
33800,33800,3.28125000,3.21943951,0.01158723933,3380650876,4758.501233,4980.079125
34000,34000,3.28125000,3.21384811,0.01158036468,3400617692,4786.667313,5019.310350
34200,34200,3.21875000,3.21384811,0.01157343556,3420568512,4814.828001,5047.747702
34400,34400,3.23437500,3.21384811,0.01156645205,3440549708,4842.990275,5076.186241
34600,34600,3.32812500,3.21384811,0.01155941423,3460529464,4871.164931,5104.635164
34800,34800,3.35937500,3.21384811,0.01155232218,3480535792,4899.333650,5133.080012
35000,35000,3.18750000,3.21384811,0.01154517596,3500592220,4927.498934,5161.526180
35200,35200,3.18750000,3.21384811,0.01153797567,3520608352,4955.667215,5189.971727
35400,35400,3.21875000,3.21384811,0.01153072138,3540649184,4983.837330,5218.423328
35600,35600,3.29687500,3.21384811,0.01152341316,3560648840,5012.012285,5246.875314
35800,35800,3.23437500,3.21384811,0.01151605111,3580625416,5040.193546,5275.341274
36000,36000,3.26562500,3.20687819,0.01150863529,3600567700,5068.378834,5314.467385
36200,36200,3.26562500,3.20687819,0.01150116579,3620591388,5096.555084,5342.919428
36400,36400,3.26562500,3.20687819,0.0114936427,3640575528,5124.715159,5371.357032
36600,36600,3.23437500,3.20687819,0.01148606608,3660641160,5152.876896,5399.793848
36800,36800,3.18750000,3.20687819,0.01147843604,3680722372,5181.042014,5428.236891
37000,37000,3.20312500,3.20687819,0.01147075264,3700747084,5209.210237,5456.677490
37200,37200,3.18750000,3.20687819,0.01146301598,3720781688,5237.384134,5485.130103
37400,37400,3.25000000,3.20687819,0.01145522614,3740817552,5265.549716,5513.572370
37600,37600,3.28125000,3.20687819,0.0114473832,3760811304,5293.717329,5542.016067
37800,37800,3.17187500,3.20687819,0.01143948725,3780737048,5321.887161,5570.464085
38000,38000,3.31250000,3.20113367,0.01143153838,3800722936,5350.058030,5609.417610
38200,38200,3.21875000,3.20113367,0.01142353667,3820708768,5378.235845,5637.870658
38400,38400,3.31250000,3.20113367,0.01141548221,3840681080,5406.400399,5666.316888
38600,38600,3.23437500,3.20113367,0.01140737509,3860705440,5434.583480,5694.777392
38800,38800,3.15625000,3.20113367,0.0113992154,3880712552,5462.753357,5723.228016
39000,39000,3.20312500,3.20113367,0.01139100322,3900661036,5490.925854,5751.684731
39200,39200,3.25000000,3.20113367,0.01138273866,3920642056,5519.108081,5780.143578
39400,39400,3.20312500,3.20113367,0.01137442178,3940620292,5547.313618,5808.626635
39600,39600,3.25000000,3.20113367,0.0113660527,3960588772,5575.486295,5837.080193
39800,39800,3.23437500,3.20113367,0.01135763149,3980564816,5603.663536,5865.538010
40000,40000,3.21875000,3.19860613,0.01134915826,4000604368,5631.846007,5904.606611
40200,40200,3.23437500,3.19860613,0.01134063309,4020596560,5660.011605,5933.047892
40400,40400,3.15625000,3.19860613,0.01133205607,4040599560,5688.171775,5961.484593
40600,40600,3.31250000,3.19860613,0.01132342731,4060649492,5716.354828,5989.942909
40800,40800,3.18750000,3.19860613,0.01131474689,4080708348,5744.539961,6018.405025
41000,41000,3.25000000,3.19860613,0.01130601492,4100707232,5772.725717,6046.866312
41200,41200,3.25000000,3.19860613,0.01129723147,4120652776,5800.891539,6075.309856
41400,41400,3.21875000,3.19860613,0.01128839667,4140666832,5829.065122,6103.761287
41600,41600,3.21875000,3.19860613,0.01127951058,4160709736,5857.251616,6132.226971
41800,41800,3.09375000,3.19860613,0.01127057333,4180670784,5885.419621,6160.671476
42000,42000,3.20312500,3.18880218,0.011261585,4200635808,5913.595688,6199.886052
42200,42200,3.23437500,3.18880218,0.01125254569,4220589252,5941.768716,6228.336077
42400,42400,3.12500000,3.18880218,0.0112434555,4240551372,5969.955593,6256.801253
42600,42600,3.17187500,3.18880218,0.01123431453,4260501652,5998.127755,6285.254041
42800,42800,3.14062500,3.18880218,0.01122512288,4280478592,6026.301138,6313.707183
43000,43000,3.31250000,3.18880218,0.01121588065,4300433696,6054.475628,6342.157312
43200,43200,3.25000000,3.18880218,0.01120658794,4320422828,6082.648794,6370.610251
43400,43400,3.23437500,3.18880218,0.01119724485,4340468024,6110.842431,6399.079976
43600,43600,3.23437500,3.18880218,0.0111878515,4360526664,6139.026567,6427.539620
43800,43800,3.21875000,3.18880218,0.01117840796,4380497460,6167.216003,6456.006295
44000,44000,3.17187500,3.18585336,0.01116891436,4400557552,6195.398723,6495.261342
44200,44200,3.32812500,3.18585336,0.0111593708,4420537768,6223.573829,6523.722288
44400,44400,3.14062500,3.18585336,0.01114977737,4440472868,6251.759869,6552.184810
44600,44600,3.21875000,3.18585336,0.01114013419,4460495872,6279.943335,6580.646803
44800,44800,3.12500000,3.18585336,0.01113044136,4480479868,6308.097182,6609.083050
45000,45000,3.32812500,3.18585336,0.01112069898,4500486748,6336.260323,6637.524691
45200,45200,3.21875000,3.18585336,0.01111090717,4520507304,6364.437393,6665.976623
45400,45400,3.14062500,3.18585336,0.01110106602,4540453900,6392.610024,6694.431183
